시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
고양시,선우약국,19970728,경기도 고양시 덕양구 호국로 821 (주교동),경기도 고양시덕양구 주교동 621번지 3호,10462,37.6588561,126.8384876,,폐업,20000124,,185684.469,461852.5678,28.2,19970728
고양시,선한약국,20100608,"경기도 고양시 일산서구 중앙로 1406, 217호 (주엽동, 한솔코아)",경기도 고양시 일산서구 주엽동 72번지 2호 한솔코아 217호,10386,37.6692697,126.7638275,,폐업,20160627,915-9552,179098.8568,463022.1249,45.32,20100608
고양시,선한약국,20160627,"경기도 고양시 일산서구 중앙로 1406, 217호 (주엽동, 한솔코아)",경기도 고양시 일산서구 주엽동 72-2번지 한솔코아 217호,10386,37.6692697,126.7638275,,폐업,20180510,915-9552,179098,463018,25.2,20160627
고양시,성라약국,20010227,,경기도 고양시덕양구 화정동 851번지,10473,37.6464651,126.836566,,폐업,20081020,,185511.3189,460477.5836,32.5,20010227
고양시,성라약국,20010227,,경기도 고양시 덕양구 화정동 851  달빛마을라이프상가 114호,10473,37.6464651,126.836566,,폐업,20081020,031-966-6111,,,32.5,20010227
고양시,성림약국,19831228,경기도 고양시 덕양구 호국로790번길 51 (성사동),경기도 고양시덕양구 성사동 371번지 6호,10463,37.6553248,126.8388467,,폐업,19991026,,185714.8548,461460.9035,30,19831228
고양시,성림약국,20000118,경기도 고양시 덕양구 호국로790번길 51 (성사동),경기도 고양시덕양구 성사동 371번지 6호,10463,37.6553248,126.8388467,,폐업,20000906,,185714.8548,461460.9035,20,20000118
고양시,성모약국,19990112,경기도 고양시 덕양구 삼송로 185 (삼송동),경기도 고양시덕양구 삼송동 27번지 32호,10556,37.653686,126.8942527,,폐업,20060905,,190603.0231,461270.5781,42.18,19990112
고양시,성민약국,19930415,경기도 고양시 덕양구 행신로143번길 90 (행신동),경기도 고양시덕양구 행신동 635번지 16호,10513,37.6230492,126.8305693,,폐업,19940304,,184976.4713,457880.8448,25.62,19930415
고양시,성보온누리약국,20100107,"경기도 고양시 덕양구 호국로 851, 103호 (성사동)",경기도 고양시 덕양구 성사동 714번지 정남빌딩 103호,10294,37.660796,126.8405686,,영업중,,966-3393,185868.0703,462068.4349,45.17,20100107
고양시,성신약국,19980422,,경기도 고양시덕양구 행신동 648번지 11호,10517,37.6192467,126.830261,,폐업,19990204,,,,61.62,19980422
고양시,성신약국,19951205,,경기도 고양시덕양구 행신동 648번지 11호,10517,37.6192467,126.830261,,폐업,19980417,,,,60.84,19951205
고양시,성신약국,19930731,,경기도 고양시덕양구 행신동 346번지 59호,,37.620638,126.8328969,,폐업,19951201,,,,60.83,19930731
고양시,성신약국,19900708,,경기도 고양시덕양구 행신동 346번지 59호,,37.620638,126.8328969,,폐업,19921111,,,,20,19900708
고양시,성심약국,19961116,,경기도 고양시덕양구 토당동 샘터마을 2단지,,37.6322871,126.8205447,,폐업,19970106,,,,19.66,19961116
고양시,성심약국,20100401,"경기도 고양시 일산동구 강송로 49 (백석동,윈스턴파크1차 107호)",경기도 고양시 일산동구 백석1동 1238번지 윈스턴파크1차 107호,10450,37.6447721,126.7920401,,폐업,20110505,031-905-0357,181581.5751,460297.5475,23.46,20100401
고양시,성심약국,20140623,"경기도 고양시 일산동구 중앙로 1059, 102호 (백석동, ISD빌딩)",경기도 고양시 일산동구 백석동 1332번지 ISD빌딩 102호,10447,37.6438514,126.7861282,,영업중,,031-903-6832,181058.8397,460195.9735,29.7,20140623
고양시,성심약국,19970109,경기도 고양시 덕양구 충경로 48 (행신동),경기도 고양시덕양구 행신동 757번지,10526,37.6151359,126.8349255,,폐업,20060303,,185361.6487,456999.5611,46.41,19970109
고양시,성원약국,20060321,"경기도 고양시 일산동구 중앙로 1080, 108호 (백석동, 남정골드프라자)",경기도 고양시 일산동구 백석동 1288번지 2호 남정골드프라자 108호,10447,37.6455165,126.7851829,,영업중,,031-901-8544,180977.4056,460382.9436,47.25,20060321
고양시,성지약국,20030708,"경기도 고양시 덕양구 화신로272번길 67, 5층 (화정동, 장군빌딩)",경기도 고양시 덕양구 화정동 970번지 3호 장군빌딩 5층,10500,37.6338532,126.8314847,,영업중,,031-817-0811,185061.1913,459077.0522,41.15,20030708
고양시,세계로약국,19981221,경기도 고양시 덕양구 토당로 102 (토당동),경기도 고양시덕양구 토당동 296번지 21호,10508,37.6240477,126.8176536,,폐업,20000311,,183838.251,457993.6342,56.87,19981221
고양시,세계로약국,20000313,경기도 고양시 덕양구 토당로 115 (토당동),경기도 고양시덕양구 토당동 282번지 2호,10506,37.6254973,126.8169817,,직권폐업,20061113,,183779.4084,458127.017,60,20000313
고양시,세란약국,19951205,"경기도 고양시 덕양구 백양로 34 상가 107호 (화정동,옥빛마을15단지)",경기도 고양시 덕양구 화정동 1129 옥빛마을 15단지상가 107호,10504,37.6285492,126.8334,,폐업,20080926,031-974-8385,,,22.45,19951205
고양시,세란약국,19951205,경기도 고양시 덕양구 백양로 34 (화정동),경기도 고양시덕양구 화정동 1129번지,10504,37.6285492,126.8334,,폐업,20080926,,185229.8107,458487.9489,22.05,19951205
고양시,세명약국,19920916,경기도 고양시 덕양구 통일로 773 (관산동),경기도 고양시 덕양구 관산동 226-1,10287,37.6872967,126.8643416,,폐업,20081201,031-963-3030,,,44.73,19920916
고양시,세솔약국,20160530,"경기도 고양시 덕양구 권율대로 893, 108호 (신원동, 파스텔시티1차)",경기도 고양시 덕양구 신원동 620번지 1호,10568,37.6635202,126.8896483,,영업중,,02-371-2408,190199.3216,462362.9672,54.1,20160530
고양시,세신약국,19980115,경기도 고양시 덕양구 중앙로 542 (행신동),경기도 고양시덕양구 행신동 952번지,10495,37.6232746,126.8369801,,폐업,20010820,,185542.9696,457902.0724,33.61,19980115
고양시,세안약국,20010801,경기도 고양시 덕양구 화신로 278 (화정동),경기도 고양시덕양구 화정동 984번지 3호,10500,37.6310768,126.8305168,,폐업,20011109,,184974.5337,458769.4232,67.16,20010801
고양시,세안약국,20011110,경기도 고양시 덕양구 화신로 278 (화정동),경기도 고양시덕양구 화정동 984번지 3호,10500,37.6310768,126.8305168,,폐업,20020422,,184974.5337,458769.4232,67.16,20011110
고양시,세원약국,19950921,경기도 고양시 덕양구 행신로325번길 3-20 (행신동),경기도 고양시덕양구 행신동 242번지 26호,10493,37.6229716,126.8459521,,폐업,20010216,,186335.1328,457869.1609,45.5,19950921
고양시,세원약국,20010308,경기도 고양시 덕양구 화수로14번길 52 (화정동),경기도 고양시 덕양구 화정동 695-7,10475,37.6425183,126.8299805,,폐업,20170930,031-966-0838,184933,460039,112.2,20010308
고양시,세원약국,20170930,경기도 고양시 덕양구 화수로14번길 52 (화정동),경기도 고양시 덕양구 화정동 696번지 2호,10475,37.6425183,126.8299805,,영업중,,031-966-0838,184929.842,460027.466,112,20170930
고양시,세은약국,20000915,경기도 고양시 덕양구 화중로 60 (화정동),경기도 고양시덕양구 화정동 983번지,10500,37.6323295,126.8307632,,폐업,20040503,,184997.277,458910.2791,32.81,20000915
고양시,세이브약국,20060627,경기도 고양시 덕양구 화정로 52 (화정동),경기도 고양시덕양구 화정동 970번지,10500,37.6342765,126.8313478,,폐업,20070104,,185048.4264,459123.5198,20.55,20060627
고양시,세이브약국,20090729,"경기도 고양시 덕양구 화정로 52 (화정동,세이브존 1층1008호)",경기도 고양시 덕양구 화정2동 970번지 세이브존 1층1008호,10500,37.6342765,126.8313478,,폐업,20101203,974-2781,185048.4264,459123.5198,20.55,20090729
고양시,세이브약국,20070105,"경기도 고양시 덕양구 화정로 52 1008호 (화정동,세이브존)",경기도 고양시 덕양구 화정동 970 세이브존 1008호,10500,37.6342765,126.8313478,,폐업,20090729,031-974-2781,,,20.55,20070105
고양시,세일약국,19710715,경기도 고양시 덕양구 화랑로 20-2 (화전동),경기도 고양시 덕양구 화전동 223-7,10540,37.6006675,126.8714553,,영업중,,02-3158-5024,188578,455398,50.74,19710715
고양시,세정약국,20061229,"경기도 고양시 일산동구 장백로 172, 201호 (장항동, 금강프라자)",경기도 고양시 일산동구 장항동 898번지 1호 금강프라자 201호,10414,37.6501605,126.7777132,,폐업,20181108,031-932-1814,180319.3544,460899.0556,24.42,20061229
고양시,세정약국,20181108,"경기도 고양시 일산동구 장백로 172, 금강프라자 201(일부)호 (장항동)",경기도 고양시 일산동구 장항동 898번지 1호 금강프라자,10414,37.6501605,126.7777132,,영업중,,031-932-1814,180319.3544,460899.0556,25,20181108
고양시,세종약국,19900621,경기도 고양시 덕양구 토당로 102 (토당동),경기도 고양시덕양구 토당동 296번지 21호,10508,37.6240477,126.8176536,,폐업,19980417,,183838.251,457993.6342,21.78,19900621
고양시,세진약국,20050526,경기도 고양시 일산서구 산현로 15 .무광프라자306-1 (탄현동),경기도 고양시 일산서구 탄현동1577-4.무광프라자306-1,10343,37.6894857,126.7630144,,폐업,20100531,031 817 5924,,,32.83,20050526
고양시,세진약국,20120831,"경기도 고양시 일산서구 산현로 15, 306-1호 (탄현동, 무광프라자)",경기도 고양시 일산서구 탄현동 1577번지 4호 무광프라자  306-1호,10343,37.6894857,126.7630144,,폐업,20130128,031-817-5924,179034.0544,465266.1871,33.32,20120831
고양시,세진약국,20171101,"경기도 고양시 일산서구 산현로 15, 306-1호 (탄현동)",경기도 고양시 일산서구 탄현동 1577번지 4호 무광프라자 306-1호,10343,37.6894857,126.7630144,,폐업,20180201,070-7159-1564,179034.0544,465266.1871,33.32,20171101
고양시,세진약국,20130128,"경기도 고양시 일산서구 산현로 15, 306-1호 (탄현동, 무광프라자)",경기도 고양시 일산서구 탄현동 1577번지 4호 무광프라자  306-1호,10343,37.6894857,126.7630144,,폐업,20171101,031-817-5924,179034.0544,465266.1871,33.32,20130128
고양시,세진약국,20180201,"경기도 고양시 일산서구 산현로 15, 무광프라자 306-1호 (탄현동)",경기도 고양시 일산서구 탄현동 1577번지 4호 무광프라자,10343,37.6894857,126.7630144,,영업중,,070-4132-5924,179034.0544,465266.1871,33.32,20180201
고양시,세진약국,20120802,"경기도 고양시 일산서구 산현로 15, 306-1호 (탄현동, 무광프라자 )",경기도 고양시 일산서구 탄현동 1577번지 4호,10343,37.6894857,126.7630144,,폐업,20120831,031-817-5924,179034.0544,465266.1871,33.32,20120802
고양시,세진약국,20100531,"경기도 고양시 일산서구 산현로 15, 306-1호 (탄현동, 무광프라자)",경기도 고양시 일산서구 탄현동 1577번지 4호 무광프라자306-1호,10343,37.6894857,126.7630144,,폐업,20120802,817-5924,179034.0544,465266.1871,33.32,20100531
고양시,세현약국,19830117,,경기도 고양시덕양구 원당동,,37.6744052,126.8653971,,폐업,20010814,,,,30,19830117
고양시,센타약국,20131104,"경기도 고양시 일산동구 일산로 324, 103호 (마두동, 서오능상가)",경기도 고양시 일산동구 마두동 857번지 2호 서오능상가 103호,10407,37.6643545,126.7845385,,폐업,20140522,031-906-7412~3,180924.829,462471.5314,30.53,20131104
고양시,센타약국,20140522,"경기도 고양시 일산동구 일산로 324, 103호 (마두동, 서오능상가)",경기도 고양시 일산동구 마두동 857번지 2호 서오능상가  103호,10407,37.6643545,126.7845385,,영업중,,031-906-7412,180924.829,462471.5314,30.53,20140522
고양시,소나무약국,20120611,"경기도 고양시 덕양구 충장로 150, 2층 (행신동)",경기도 고양시 덕양구 행신3동 941번지 롯데마트 2층,10495,37.6251114,126.8361265,,폐업,20130801,,185469.2856,458105.907,42,20120611
고양시,소만약국,20000816,경기도 고양시 덕양구 충경로 96 (행신동),경기도 고양시덕양구 행신동 785번지 1호,10530,37.6151344,126.8402942,,폐업,20000907,,185833.6924,457000.1446,30,20000816
고양시,소만약국,20001017,"경기도 고양시 덕양구 충경로 96 101호 (행신동,소만빌딩)",경기도 고양시 덕양구 행신동 785-1  소만빌딩101호,10530,37.6151344,126.8402942,,폐업,20100621,031-970-0905,,,17.85,20001017
고양시,소만약국,19950213,,경기도 고양시덕양구 행신동 781번지,10529,37.6171353,126.8408221,,폐업,19950510,,185881.5782,457221.8064,15.12,19950213
고양시,소만약국,20100621,"경기도 고양시 덕양구 충경로 96 (행신동,소만빌딩101호)",경기도 고양시 덕양구 행신2동 785번지 1호 소만빌딩101호,10530,37.6151344,126.8402942,,폐업,20101213,970-0905,185833.6924,457000.1446,17.85,20100621
고양시,소만약국,20101213,"경기도 고양시 덕양구 충경로 96, 101호 (행신동, 소만빌딩)",경기도 고양시 덕양구 행신동 785번지 1호 소만빌딩 101호,10530,37.6151344,126.8402942,,영업중,,970-0905,185833.6924,457000.1446,22.1,20101213
고양시,소망약국,20050401,"경기도 고양시 일산서구 강선로 152, 105호 (일산동, 두레빌딩)",경기도 고양시 일산서구 일산3동1088.두레빌딩105호,10360,37.6764083,126.7697897,,영업중,,031 916 2737,179622,463819,23.59,20050401
고양시,소망약국,19850919,,경기도 고양시덕양구 성사동 396번지 5호,,37.6541294,126.8409571,,폐업,20000713,,185899.3819,461327.5208,18.9,19850919
고양시,소생당약국,19910130,경기도 고양시 덕양구 지도로49번길 7-20 (토당동),경기도 고양시덕양구 토당동 376번지 3호,10510,37.6209657,126.8230077,,폐업,19921010,,184310.3279,457649.7201,18,19910130
고양시,소생당약국,19921021,경기도 고양시 덕양구 지도로49번길 7-20 (토당동),경기도 고양시덕양구 토당동 376번지 3호,10510,37.6209657,126.8230077,,폐업,19930129,,184310.3279,457649.7201,17.82,19921021
고양시,소생당약국,19930208,경기도 고양시 덕양구 지도로49번길 7-20 (토당동),경기도 고양시덕양구 토당동 376번지 3호,10510,37.6209657,126.8230077,,폐업,19930816,,184310.3279,457649.7201,17.82,19930208
고양시,소영약국,20140901,"경기도 고양시 덕양구 토당로 52, 205호 (토당동, 능곡역프라자)",경기도 고양시 덕양구 토당동 855번지 능곡역프라자 205호,10510,37.6204934,126.8205735,,영업중,,031-979-6809,184096.8429,457582.2261,58.5,20140901
고양시,솔벗약국,20031002,"경기도 고양시 일산동구 중앙로 1194 103호 (마두동,금강프라자)",경기도 고양시 일산동구 마두2동 798-3 금강프라자 103호,10414,37.6534662,126.7772613,,폐업,20090731,031-905-0377,,,33.82,20031002
고양시,솔벗약국,20090804,"경기도 고양시 일산동구 중앙로 1194, 103호 (마두동, 금강프라자)",경기도 고양시 일산동구 마두동 798번지 3호 외1필지 금강프라자 103호,10414,37.6534662,126.7772613,,폐업,20170901,031-905-0377,180280.4803,461266.0016,33.82,20090804
